id,active_time,journey_no,flight_code
2433107,1.53444293560e+12,MU5278,CES5278
2433358,1.53444302868e+12,3U8906,3U8906
2433827,1.53444310483e+12,GJ8685,CDC8685
2432006,1.53444212924e+12,3U8916,3U8916
2432548,1.53444213938e+12,3U8916,3U8916
2430503,1.53444271817e+12,GJ8685,CDC8685
2433378,1.53444330563e+12,MU5278,CES5278
2433808,1.53444491056e+12,EU2240,UEA2240
2433895,1.53444518508e+12,EU2240,UEA2240
2432250,1.53444401326e+12,3U8258,CSC8258
2431341,1.53444525383e+12,8L9945,8L9945
2429137,1.53444529006e+12,EU2246,UEA2246
2432833,1.5344711055e+12,CZ3473,CSN3473
2434163,1.53447330916e+12,MU2805,CES2805
2434172,1.534474035e+12,MF8435,CXA8435
2434183,1.53447463406e+12,TV6229,
2427058,1.53447572102e+12,SC4901,CDG4901
2432447,1.53447695016e+12,CZ6673,CSN6673
2431887,1.53448171553e+12,3U8061,CSC8061
2431930,1.53448207764e+12,3U8698,CSC8698
2434309,1.5344825088e+12,CZ6439,CSN6439
2428705,1.53448282776e+12,CA4310,CCA4310
2434409,1.53448464498e+12,EU8932,
2430255,1.53448767139e+12,CA4102,CA4102
2433115,1.5344884355e+12,CZ3471,CSN3471
2434448,1.534489017e+12,ZH4522,CSZ4522
2418006,1.5344909478e+12,ZH9405,CSZ9405
2433813,1.53449494722e+12,3U8256,CSC8256
2434707,1.53449885818e+12,EU2736,UEA2736
2431455,1.53450071984e+12,HU7831,CHH7831
2435652,1.53450369249e+12,NS3209,HBH3209
2435350,1.53450499627e+12,TV9804,TBA9804
2434995,1.53450909173e+12,CA4242,CA4242
2435334,1.53451019032e+12,MF8447,CXA8447
2435411,1.5345107771e+12,MU2656,CES2656
2429392,1.53451172201e+12,TV9882,TBA9882
2435547,1.53451405158e+12,EU2776,UEA2776
2435820,1.53451513286e+12,EU2720,UEA2720
2394916,1.53451435805e+12,MU2413,CES2413
2436095,1.53451437169e+12,3U3069,
2435984,1.53451980536e+12,CA3942,
2435897,1.5345192865e+12,MU5855,CES5855
2434830,1.53451940593e+12,MU5280,CES5280
2427525,1.53451951645e+12,3U8890,3U8890
2435902,1.53451961425e+12,TV9830,TBA9830
2434217,1.53452013372e+12,CZ6455,CSN6455
2410275,1.53452025631e+12,MU5280,CES5280
2436279,1.53452039745e+12,3U8890,3U8890
2431860,1.53452052226e+12,MF3010,
2436291,1.5345207702e+12,MU2856,CES2856
2398807,1.5345227221e+12,MU5415,CES5415
2398586,1.53452279612e+12,MU5415,CES5415
2435954,1.53452480693e+12,CZ6119,CSN6119
2436011,1.53452411461e+12,CZ6119,CSN6119
2435152,1.53452461127e+12,CA4154,CA4154
2434271,1.53452464029e+12,HU7347,CHH7347
2436210,1.53452637386e+12,EU2734,UEA2734
2435884,1.53452473336e+12,CA4230,CCA4230
2436063,1.53452625111e+12,TV9878,TBA9878
2436390,1.53452635923e+12,MU2006,CES2006
2435966,1.53452668353e+12,MU2657,CES2657
2412049,1.53452504185e+12,3U1630,
2435821,1.53452547562e+12,CA4304,CA4304
2434810,1.53452548319e+12,CA4304,CA4304
2407678,1.53452587436e+12,MU2194,CES2194
2428460,1.5345259039e+12,3U8920,CSC8920
2436050,1.53452596963e+12,TV9878,TBA9878
2435758,1.53452667695e+12,MU2657,CES2657
2435733,1.53452672814e+12,MU5413,CES5413
2429729,1.53452724441e+12,3U8372,CSC8372
2436184,1.53452828311e+12,MU2296,CES2296
2436020,1.5345289656e+12,3U8862,3U8862
2416724,1.53452924858e+12,MU5496,CES5496
2432460,1.53453001689e+12,TV9880,TBA9880
2434655,1.5345306071e+12,ZH9409,CSZ9409
2426424,1.53453078327e+12,ZH9411,CSZ9411
2436019,1.53453083536e+12,ZH9411,CSZ9411
2435958,1.53453119396e+12,8L9616,LKE9616
2436165,1.53453154915e+12,3U1620,
2429562,1.53453156041e+12,8L9616,LKE9616
2435561,1.53453157794e+12,3U8844,3U8844
2430643,1.53453161268e+12,3U8844,3U8844
2395741,1.53453184598e+12,3U8916,3U8916
2436492,1.53455718906e+12,CZ3457,CSN3457
2436052,1.53455800696e+12,MU5841,CES5841
2432544,1.53455944487e+12,KN5215,CUA5215
2424838,1.53455955364e+12,CA8971,CCA8971
2435589,1.5345622695e+12,SC4901,CDG4901
2437118,1.53456951735e+12,3U8260,CSC8260
2436618,1.53457169958e+12,CZ6441,CSN6441
2434243,1.53457332468e+12,CA4522,CA4522
2437388,1.5345754342e+12,3U8882,3U8882
2435362,1.53457981926e+12,HO1097,DKH1097
2437529,1.53458058596e+12,CZ3453,CSN3453
2431226,1.53458159416e+12,3U8288,CSC8288
2437874,1.53458849964e+12,MF1697,CXA1697
2420523,1.53459118014e+12,CZ6859,CSN6859
2432420,1.53459128705e+12,KN2307,CUA2307
2422861,1.53459207258e+12,EU2232,UEA2232
2438032,1.53459225211e+12,TV6436,TBA6436
2437514,1.53459245672e+12,CA4506,CA4506
2435654,1.53459324561e+12,TV9882,TBA9882
2437557,1.53459344432e+12,CZ6135,CSN6135
2432965,1.53459406965e+12,CA4314,CA4314
2437421,1.53459495791e+12,CA4242,CA4242
2427303,1.53459737901e+12,MU5851,CES5851
2398635,1.53459673542e+12,3U8888,3U8888
2437706,1.53459708511e+12,CA4104,CA4104
2437803,1.5345978826e+12,CZ3241,CSN3241
2436042,1.534597895e+12,SC4713,CDG4713
2413292,1.53460002438e+12,3U8942,CSC8942
2435525,1.53459851044e+12,MU9886,CES9886
2433371,1.5346016705e+12,MU2656,CES2656
2395768,1.53460348311e+12,CA4384,CCA4384
2435775,1.53460240196e+12,MU5411,CES5411
2430175,1.53460422863e+12,MU2686,CES2686
2438409,1.53460428159e+12,3U8712,CSC8712
2437005,1.53460319553e+12,MU5411,CES5411
2438340,1.53460347382e+12,CA4384,CCA4384
2438007,1.53460606170e+12,TV9830,TBA9830
2437712,1.53460484681e+12,MU5413,CES5413
2431631,1.53460634361e+12,CA4372,CA4372
2437838,1.53460506832e+12,CA4040,CCA4040
2434887,1.53460563795e+12,MU5855,CES5855
2431013,1.53460600964e+12,MU5496,CES5496
2437124,1.53460627486e+12,3U8966,3U8966
2437906,1.53460951848e+12,ZH4324,CSZ4324
2438232,1.53460964642e+12,EU2238,UEA2238
2420907,1.53460979079e+12,3U8736,3U8736
2434180,1.53461052289e+12,TV9878,TBA9878
2438506,1.53461142593e+12,TV9878,TBA9878
2433419,1.53461162236e+12,3U8986,3U8986
2432448,1.53461167984e+12,TV9906,TBA9906
2427124,1.5346123537e+12,MU2825,CES2825
2435545,1.53461296108e+12,EU2222,UEA2222
2438000,1.53461317214e+12,EU2246,UEA2246
2438051,1.53461633511e+12,EU2276,UEA2276
2434018,1.53461634984e+12,3U8934,CSC8934
2438470,1.53461719631e+12,EU2276,UEA2276
2438310,1.53461721355e+12,EU2276,UEA2276
2418933,1.53461822592e+12,MU5278,CES5278
2438657,1.53464599381e+12,CA1427,CA1427
2438447,1.5346466259e+12,MF8401,CXA8401
2437574,1.5346475365e+12,JD5161,CBJ5161
2438728,1.53464787586e+12,MU2653,CES2653
2438778,1.53465228584e+12,3U8658,CSC8658
2438550,1.53465291777e+12,ZH4222,CSZ4222
2436557,1.53465381892e+12,CZ6439,CSN6439
2438533,1.5346560847e+12,KY9565,
2438935,1.53465914134e+12,CA4188,CA4188
2437052,1.53466041546e+12,3U8895,3U8895
2437590,1.53466220414e+12,3U8962,3U8962
2439264,1.53466665083e+12,MU3969,
2438377,1.53466904019e+12,EU2736,UEA2736
2439842,1.53466995718e+12,ZH4514,CSZ4514
2439756,1.53467633139e+12,MU5849,CES5849
2437566,1.53467704428e+12,NS3209,HBH3209
2440273,1.53468018902e+12,GJ8679,CDC8679
2398966,1.53468052863e+12,EU2272,UEA2272
2438809,1.53468208274e+12,CA4404,CA4404
2439333,1.53468342134e+12,EU8858,
2439672,1.53468453762e+12,BK2779,OKA2779
2439396,1.53468776635e+12,CA4318,CA4318
2439959,1.53468768514e+12,CA4110,CA4110
2440170,1.53468890186e+12,GS7887,GCR7887
2440339,1.53468924447e+12,MU2686,CES2686
2437093,1.53468968712e+12,CA1959,CCA1959
2440072,1.53468984445e+12,GS7887,GCR7887
2433074,1.53469023346e+12,MU5413,CES5413
2438341,1.53469103809e+12,3U8966,3U8966
2436385,1.53469151862e+12,MU2935,CES2935
2440049,1.5346932913e+12,ZH9443,CSZ9443
2440131,1.53469336174e+12,MF8489,CXA8489
2439392,1.53469398907e+12,TV6432,
2440656,1.5346943126e+12,3U8662,CSC8662
2440499,1.53469466413e+12,3U1608,
2439495,1.53469484526e+12,CA4230,CCA4230
2439036,1.53469491675e+12,EU2228,UEA2228
2440863,1.53469504276e+12,EU2228,UEA2228
2440251,1.53469533333e+12,MU2856,CES2856
2440550,1.53469542891e+12,CA4278,CCA4278
2440020,1.53469553862e+12,3U8970,CSC8970
2439750,1.534695615e+12,3U8970,CSC8970
2440446,1.53469564542e+12,CZ6119,CSN6119
2440375,1.53469583411e+12,CA4528,CA4528
2400312,1.53469588131e+12,CA4120,CA4120
2440245,1.53469630233e+12,CA4120,CA4120
2440498,1.53469668423e+12,MU2230,CES2230
2432807,1.53469723302e+12,CA4536,CA4536
2439896,1.53469753649e+12,ZH4328,CSZ4328
2440584,1.53469925008e+12,CA4534,CCA4534
2440383,1.53469869611e+12,TV9880,TBA9880
2440119,1.53469880584e+12,MU5320,CES5320
2415538,1.53469919041e+12,MU5320,CES5320
2440036,1.53469920232e+12,MU5320,CES5320
2440018,1.5346997443e+12,MU2194,CES2194
2439845,1.5347015124e+12,3U8934,CSC8934
2440714,1.53470014685e+12,MU2657,CES2657
2437784,1.5347009574e+12,MU2194,CES2194
2440665,1.53470097584e+12,8L9945,8L9945
2439945,1.53470158902e+12,EU6662,UEA6662
2439149,1.53470161008e+12,MU5280,CES5280
2440312,1.53470242208e+12,3U8372,CSC8372
2428778,1.53470248753e+12,EU2202,UEA2202
2440670,1.53470266832e+12,EU2202,UEA2202
2440797,1.53470305056e+12,3U1630,
2440431,1.53470316855e+12,EU2766,UEA2766
2440566,1.53470332784e+12,3U1632,
2439966,1.53472988725e+12,CZ3457,CSN3457
2435058,1.53473360302e+12,HU7147,CHH7147
2410120,1.53473398312e+12,DZ6302,EPA6302
2415807,1.53473877583e+12,9C8887,9C8887
2441004,1.53473953508e+12,CA4222,CCA4222
2440263,1.5347420265e+12,ZH9565,CSZ9565
2403340,1.53474179448e+12,3U8702,3U8702
2420283,1.53474360393e+12,EU2236,UEA2236
2418748,1.53474581613e+12,CZ6441,CSN6441
2429234,1.53474897508e+12,BK2851,OKA2851
2441642,1.5347544712e+12,3U8884,3U8884
2426655,1.53475930959e+12,CA4380,CCA4380
2441796,1.53475989314e+12,3U8696,CSC8696
2414231,1.53476208259e+12,CZ3417,CSN3417
2441971,1.53476239799e+12,HU7247,CHH7247
2433390,1.53476521546e+12,MU9549,CES9549
2438132,1.53477084238e+12,KY8267,KNA8267
2442337,1.5347714168e+12,MU5676,CES5676
2439683,1.53477184063e+12,CA4334,CA4334
2442504,1.53477376751e+12,CZ6471,CSN6471
2442568,1.53477400336e+12,CZ6471,CSN6471
2440800,1.53477427901e+12,EU2704,UEA2704
2428105,1.53477447126e+12,GS7887,GCR7887
2442674,1.53477620155e+12,MU9688,CES9688
2442745,1.53477753006e+12,MU2686,CES2686
2442691,1.53477758846e+12,MU2686,CES2686
2442645,1.53477805924e+12,3U8890,3U8890
2442110,1.53477816876e+12,MU2472,CES2472
2438799,1.53477840998e+12,MU2472,CES2472
2424563,1.53477844218e+12,3U8890,3U8890
2438671,1.53477864532e+12,3U8906,3U8906
2443134,1.53477897465e+12,ZH4120,CSZ4120
2440995,1.53477924278e+12,3U8986,3U8986
2442046,1.53477946339e+12,EU2756,UEA2756
2442777,1.53477961436e+12,CZ3461,CSN3461
2419115,1.53477995826e+12,3U8752,CSC8752
2364244,1.53478065809e+12,ZH4304,CSZ4304
2441924,1.53478125474e+12,3U8920,CSC8920
2441083,1.53478160182e+12,3U8920,CSC8920
2440692,1.53478362346e+12,CA4324,CA4324
2442785,1.53478226565e+12,ZH9443,CSZ9443
2420772,1.53478239593e+12,SC4528,
2442887,1.53478287475e+12,3U8994,CSC8994
2442523,1.53478304424e+12,3U8966,3U8966
2443126,1.53478458187e+12,EU2734,UEA2734
2441114,1.53478331251e+12,HX452,CRK452
2439329,1.5347840542e+12,3U8862,3U8862
2441121,1.53478406244e+12,3U8862,3U8862
2441969,1.53478414052e+12,CA4502,CA4502
2443251,1.53478577128e+12,CA4384,CCA4384
2408726,1.53478663431e+12,EU2258,UEA2258
2440941,1.53478717957e+12,3U8934,CSC8934
2442889,1.53478721957e+12,3U8942,CSC8942
2443228,1.53478678869e+12,3U8934,CSC8934
2442764,1.53478569264e+12,CA4154,CA4154
2442884,1.53478658948e+12,EU2222,UEA2222
2441265,1.53478661558e+12,CA4022,CCA4022
2442924,1.53478714622e+12,EU2222,UEA2222
2442185,1.53478743584e+12,EU2222,UEA2222
2443082,1.53478745583e+12,EU2766,UEA2766
2439168,1.53478763413e+12,3U8934,CSC8934
2442624,1.53478808012e+12,EU6662,UEA6662
2428384,1.53478969723e+12,3U8714,CSC8714
2443140,1.53479030034e+12,EU6680,UEA6680
2443036,1.53481749154e+12,KY8321,KNA8321
2437809,1.53481878023e+12,GX8965,CBG8965
2441718,1.53481964797e+12,MU9937,CES9937
2442905,1.53482069341e+12,CZ3401,CSN3401
2442300,1.53482123503e+12,FM9787,CSH9787
2442829,1.5348235134e+12,CA4310,CCA4310
2443447,1.53482663583e+12,MU5403,CES5403
2443511,1.53482696676e+12,3U8658,CSC8658
2443682,1.53483026829e+12,3U8702,3U8702
2442834,1.53483253302e+12,3U8698,CSC8698
2443865,1.53483518015e+12,EU2218,UEA2218
2428385,1.53483763735e+12,MU5407,CES5407
2442330,1.53484369122e+12,CA4178,CA4178
2443802,1.53484472627e+12,CA4178,CA4178
2444379,1.53484667345e+12,HU7033,CHH7033
2444392,1.53484657071e+12,HU7033,CHH7033
2438017,1.53484932244e+12,TV9926,TBA9926
2417354,1.53485005201e+12,3U8886,3U8886
2444929,1.53484894776e+12,CA4186,CCA4186
2444535,1.5348503642e+12,NS3209,HBH3209
2444001,1.53485211808e+12,3U8998,3U8998
2444526,1.53485333676e+12,FM9549,CSH9549
2444678,1.53485600054e+12,3U8888,3U8888
2438478,1.53485761982e+12,MU5274,CES5274
2444894,1.5348589513e+12,CA4516,CA4516
2444057,1.53486004161e+12,MU2935,CES2935
2445521,1.53486332668e+12,3U8964,3U8964
2416661,1.53486194636e+12,CA4038,CCA4038
2441505,1.53486195432e+12,MU2413,CES2413
2444813,1.53486306524e+12,CZ3433,CSN3433
2444821,1.53486436586e+12,CZ3729,CSN3729
2444966,1.53486507824e+12,TV9854,TBA9854
2443878,1.53486528816e+12,TV9830,TBA9830
2431016,1.53486913486e+12,EU2234,UEA2234
2437246,1.53487000881e+12,3U8890,3U8890
2444627,1.53487058472e+12,CA1959,CCA1959
2444647,1.53487533899e+12,CA4528,CA4528
2444965,1.53487594229e+12,CA4328,CA4328
2444687,1.53487666688e+12,HU7347,CHH7347
2444163,1.53490453817e+12,,
2445917,1.53490929632e+12,TV9847,TBA9847
2445588,1.53491055956e+12,HO1269,DKH1269
2444669,1.53491235186e+12,3U8694,CSC8694
2443586,1.53491085143e+12,MF8423,CXA8423
2438938,1.53491451722e+12,3U8260,CSC8260
2442673,1.53491767281e+12,MU5596,CES5596
2446174,1.53491852313e+12,EU2218,UEA2218
2438741,1.53492276756e+12,HU7085,CHH7085
2441812,1.53492560355e+12,CA4530,CCA4530
2446898,1.53492649828e+12,3U8618,3U8618
2446908,1.53492650366e+12,3U8618,3U8618
2437107,1.53492653984e+12,CZ9437,CSN9437
2447011,1.53492852951e+12,CA4190,CA4190
2446359,1.53493037711e+12,EU2736,UEA2736
2445844,1.53493155584e+12,TV9866,TBA9866
2446620,1.53493228428e+12,CA4442,CCA4442
2443819,1.53493417589e+12,3U8964,3U8964
2432319,1.53493822808e+12,8L9646,LKE9646
2446917,1.53493855309e+12,TV9882,TBA9882
2446765,1.53494078039e+12,JD5130,CBJ5130
2430282,1.53494010761e+12,EU2756,UEA2756
2447117,1.53494221972e+12,ZH9569,CSZ9569
2421289,1.53494337912e+12,EU6674,UEA6674
2443769,1.53494350854e+12,MU5676,CES5676
2425245,1.53494353483e+12,3U8334,CSC8334
2438505,1.53494371432e+12,CA4506,CA4506
2446947,1.53494571366e+12,ZH4232,CSZ4232
2446877,1.53494577483e+12,MU2413,CES2413
2446384,1.53494889578e+12,3U8966,3U8966
2447514,1.53494919109e+12,CZ3427,CSN3427
2444271,1.53494977467e+12,3U8912,CSC8912
2447966,1.53495096477e+12,3U8966,3U8966
2403764,1.53495118805e+12,MU2472,CES2472
2447410,1.53495133392e+12,MU2472,CES2472
2447599,1.5349520785e+12,MF3010,
2447770,1.53495303004e+12,3U8986,3U8986
2444691,1.53495411267e+12,MU2856,CES2856
2447537,1.53495610836e+12,ZH4304,CSZ4304
2443693,1.5349544627e+12,EU2228,UEA2228
2447137,1.53495497395e+12,CA4334,CA4334
2436479,1.53495502681e+12,3U8906,3U8906
2447600,1.5349551748e+12,CA4334,CA4334
2448073,1.53495734322e+12,3U8920,CSC8920
2446118,1.53495586974e+12,CA4182,CCA4182
2447212,1.53495641261e+12,TV9878,TBA9878
2438563,1.5349565863e+12,HX452,CRK452
2447596,1.53495708983e+12,CA4154,CA4154
2447582,1.53495721192e+12,CA4154,CA4154
2446260,1.53495736166e+12,EU2258,UEA2258
2447933,1.53495790562e+12,3U8104,CSC8104
2447653,1.5349593579e+12,8L9616,LKE9616
2447935,1.53495937553e+12,EU2202,UEA2202
2438148,1.53495964742e+12,8L9616,LKE9616
2438150,1.5349596585e+12,8L9616,LKE9616
2438149,1.53495967529e+12,8L9616,LKE9616
2447965,1.53495994042e+12,CA4328,CA4328
2442199,1.53496024445e+12,TV9848,TBA9848
2447816,1.53496029719e+12,TV9848,TBA9848
2446159,1.53496030459e+12,CA4328,CA4328
2447850,1.53496068013e+12,CA4312,CA4312
2447590,1.53496175216e+12,CA4312,CA4312
2447986,1.53496257191e+12,3U8844,3U8844
2448170,1.53498945318e+12,QW9771,QDA9771
2447070,1.53498982157e+12,QW9771,QDA9771
2448388,1.53499001897e+12,QW9771,QDA9771
2447662,1.53499207458e+12,HU7741,CHH7741
2444570,1.53499267261e+12,UQ2515,CUH2515
2447724,1.53499320527e+12,CA1947,CA1947
2448165,1.53499510996e+12,HO1269,DKH1269
2448422,1.53499786806e+12,3U8898,CSC8898
2448277,1.53499790996e+12,3U8898,CSC8898
2448188,1.53500541300e+12,CA4306,CA4306
2448591,1.53500546145e+12,MU2252,CES2252
2448109,1.53500778049e+12,HU7095,CHH7095
2448768,1.53501277456e+12,CA4198,CA4198
2446777,1.53501352578e+12,HU7751,CHH7751
2429269,1.53501980624e+12,CZ6255,CSN6255
2403477,1.53502300315e+12,3U8964,3U8964
2403496,1.53502301168e+12,3U8964,3U8964
2420724,1.53502301962e+12,3U8964,3U8964
2449770,1.5350242506e+12,3U8858,3U8858
2446508,1.53502450074e+12,3U8734,3U8734
2449528,1.5350247577e+12,EU2232,UEA2232
2449350,1.53502584935e+12,TV9882,TBA9882
2446569,1.53502878359e+12,A67101,A67101
2449248,1.53503096858e+12,TV9818,TBA9818
2437531,1.53503046548e+12,CA4232,CCA4232
2449363,1.53503277349e+12,MU2935,CES2935
2446444,1.53503340077e+12,MU2656,CES2656
2449491,1.5350340806e+12,CA4110,CA4110
2448913,1.53503436368e+12,CA4312,CA4312
2449714,1.53503440494e+12,GS7887,GCR7887
2448516,1.53503453463e+12,MU5411,CES5411
2434553,1.53503525754e+12,MU5413,CES5413
2439097,1.53503549720e+12,CA4208,CCA4208
2445888,1.53503646674e+12,CA4106,CA4106
2394443,1.53503647897e+12,3U3169,
2440651,1.5350367889e+12,EU2234,UEA2234
2424211,1.53503696876e+12,DR5014,RLH5014
2449876,1.53503716067e+12,TV9830,TBA9830
2449883,1.53503755502e+12,8L9630,LKE9630
2447171,1.5350376976e+12,QV883,LAO883
2450006,1.53503782586e+12,TV9830,TBA9830
2448381,1.53503798476e+12,3U8174,CSC8174
2439689,1.53503825914e+12,MU9749,CES9749
2441709,1.53503839749e+12,MU5280,CES5280
2449989,1.53503861376e+12,MU9749,CES9749
2447634,1.53503905669e+12,CA4538,CCA4538
2449604,1.535039643e+12,CA4210,CCA4210
2449830,1.53503991144e+12,3U8920,CSC8920
2449951,1.53504123698e+12,3U8668,CSC8668
2428097,1.53504166693e+12,EU2270,UEA2270
2449369,1.53504196864e+12,3U8770,CSC8770
2448435,1.53504241366e+12,3U8904,CSC8904
2450030,1.53504248989e+12,3U8994,CSC8994
2449234,1.53504300419e+12,TV9906,TBA9906
2448334,1.53504312571e+12,ZH9411,CSZ9411
2450155,1.53504341741e+12,EU2224,UEA2224
2450037,1.53504348857e+12,TV9878,TBA9878
2450136,1.53504351016e+12,EU2750,UEA2750
2449114,1.53504372421e+12,G56647,
2450180,1.53504388728e+12,EU2258,UEA2258
2450191,1.53504559904e+12,EU2202,UEA2202
2449483,1.53504450106e+12,TV9880,TBA9880
2448216,1.53504456036e+12,EU6662,UEA6662
2435381,1.5350447568e+12,3U8630,CSC8630
2449139,1.53504638543e+12,CA4392,CA4392
2443750,1.53504545798e+12,TV9902,TBA9902
2450412,1.53504582737e+12,EU6662,UEA6662
2446025,1.53504583945e+12,EU2766,UEA2766
2449889,1.53504590192e+12,EU2246,UEA2246
2424242,1.53504727383e+12,3U8548,3U8548
2450430,1.53504730882e+12,CA4328,CA4328
2446283,1.53504835958e+12,MU5596,CES5596
2447550,1.53504861375e+12,3U8844,3U8844
2449812,1.53505015267e+12,3U8814,3U8814
2450694,1.53507348384e+12,CZ3621,CSN3621
2450759,1.53507483202e+12,CZ3457,CSN3457
2449424,1.53507719001e+12,KN5215,CUA5215
2450583,1.53507809254e+12,CA4072,CCA4072
2442732,1.53508784456e+12,3U1614,
2451282,1.53508804298e+12,EU2236,UEA2236
2448012,1.5350918878e+12,CZ6925,CSN6925
2450540,1.53509297691e+12,CZ6183,CSN6183
2450826,1.53509423304e+12,CZ3767,CSN3767
2451471,1.53509478608e+12,CA4504,CCA4504
2450931,1.53510085838e+12,HU7751,CHH7751
2451485,1.53510524056e+12,3U8812,3U8812
2451687,1.53511000573e+12,EU2240,UEA2240
2452259,1.53511097595e+12,TV9882,TBA9882
2451260,1.53511142206e+12,CA4314,CA4314
2451707,1.53511183184e+12,3U8744,CSC8744
2451630,1.5351126861e+12,JD5130,CBJ5130
2451556,1.53511298817e+12,3U8704,3U8704
2451543,1.53511490047e+12,KY8267,KNA8267
2437580,1.53511502753e+12,EU2756,UEA2756
2449910,1.53511532622e+12,CA4316,CCA4316
2451659,1.53511772619e+12,KN5217,CUA5217
2446063,1.53511799347e+12,3U3069,
2451428,1.53511802093e+12,FM9549,CSH9549
2445276,1.5351182927e+12,CA4468,CCA4468
2451948,1.53512032634e+12,CA4104,CA4104
2433359,1.53512135309e+12,CZ3461,CSN3461
2451166,1.53512249225e+12,EU2230,UEA2230
2447591,1.53512272791e+12,EU2230,UEA2230
2452132,1.53512292903e+12,JD361,CBJ361
2450053,1.53512350314e+12,CA428,CA428
2446998,1.53512524697e+12,CA4390,CCA4390
2452787,1.53512373791e+12,CA4304,CA4304
2450880,1.5351242381e+12,3U8146,CSC8146
2449680,1.53512508996e+12,MF8489,CXA8489
2449037,1.5351255404e+12,CA4390,CCA4390
2437080,1.53512756868e+12,CA4118,CA4118
2448607,1.53512758336e+12,MU2472,CES2472
2452631,1.53512772753e+12,CA4324,CA4324
2449786,1.53512857185e+12,CZ6119,CSN6119
2450602,1.53512867797e+12,MU2230,CES2230
2452279,1.53512855486e+12,ZH9411,CSZ9411
2452290,1.53512899703e+12,3U8752,CSC8752
2436746,1.53512813854e+12,EU2724,UEA2724
2452656,1.53512830432e+12,3U8986,3U8986
2452862,1.53512832718e+12,3U8906,3U8906
2448068,1.53512839208e+12,3U8736,3U8736
2450286,1.53513024508e+12,3U8104,CSC8104
2428568,1.53512974912e+12,KY9411,
2451403,1.53512975785e+12,KY9411,
2448070,1.53513001253e+12,CZ6119,CSN6119
2441553,1.53513043384e+12,MU2006,CES2006
2450778,1.53513054515e+12,3U8104,CSC8104
2452582,1.53513231196e+12,TV9878,TBA9878
2452633,1.53513235815e+12,CA3962,
2399454,1.53513327308e+12,TV9880,TBA9880
2452546,1.5351321239e+12,EU2750,UEA2750
2448817,1.53513225067e+12,3U8938,3U8938
2450774,1.53513229726e+12,MU2194,CES2194
2450678,1.53513254797e+12,TV9878,TBA9878
2430018,1.53513388284e+12,3U8548,3U8548
2452543,1.53513395901e+12,CA4154,CA4154
2452088,1.53513410424e+12,VN718,HVN718
2450669,1.53513427125e+12,CZ4956,CSN4956
2452215,1.53513485804e+12,GJ8685,CDC8685
2415022,1.53513502981e+12,EU2222,UEA2222
2452692,1.53513602608e+12,3U8842,CSC8842
2451784,1.53515930764e+12,ZH9361,CSZ9361
2453018,1.53516004501e+12,CA403,CA403
2449125,1.53516148674e+12,CZ3457,CSN3457
2452813,1.53516398386e+12,GX8965,CBG8965
2448742,1.53516687107e+12,UQ2515,CUH2515
2453084,1.53516700083e+12,HU7741,CHH7741
2448349,1.5351727697e+12,CA4272,CCA4272
2453153,1.53517531506e+12,3U8632,CSC8632
2451558,1.53517765068e+12,CZ6925,CSN6925
2453508,1.535177883e+12,CA4306,CA4306
2390742,1.53518150827e+12,CA4504,CCA4504
2452724,1.53518336714e+12,CZ6441,CSN6441
2430792,1.53518455355e+12,CA4198,CA4198
2452743,1.53518810057e+12,3U8140,CSC8140
2417037,1.53519102558e+12,MU9747,CES9747
2454012,1.53519251998e+12,CZ6255,CSN6255
2414987,1.53519564557e+12,FM9549,CSH9549
2453701,1.5351974012e+12,KN2307,CUA2307
2454152,1.53519763477e+12,CZ6135,CSN6135
2454255,1.53519812744e+12,GJ8885,CDC8885
2454530,1.53519886411e+12,3U8858,3U8858
2454613,1.53520196401e+12,KY8267,KNA8267
2454335,1.53520196993e+12,CZ3483,CSN3483
2443495,1.53520282582e+12,MU5274,CES5274
2454473,1.53520371447e+12,CA4232,CCA4232
2454092,1.5352041094e+12,MF8447,CXA8447
2453903,1.53520435443e+12,CA1959,CCA1959
2452735,1.53520588008e+12,CZ6471,CSN6471
2454512,1.53520634507e+12,3U8706,CSC8706
2454623,1.53520667307e+12,CZ3461,CSN3461
2419729,1.53520916691e+12,MU2686,CES2686
2454823,1.53521291142e+12,ZH9778,CSZ9778
2407724,1.53521162118e+12,3U8890,3U8890
2454808,1.5352119534e+12,CA4372,CA4372
2455140,1.53521213449e+12,MU9749,CES9749
2453037,1.5352125287e+12,3U8986,3U8986
2454824,1.53521262098e+12,MU5855,CES5855
2454873,1.53521311859e+12,CA4278,CCA4278
2454980,1.53521323847e+12,TV9826,TBA9826
2439453,1.53521348919e+12,HX452,CRK452
2454842,1.53521367285e+12,3U8970,CSC8970
2454906,1.53521436758e+12,CA4238,CCA4238
2418167,1.53521438438e+12,MU5374,CES5374
2453865,1.53521612362e+12,CA4230,CCA4230
2454470,1.53521453514e+12,CA4278,CCA4278
2454513,1.53521509394e+12,EU2246,UEA2246
2454855,1.53521524693e+12,EU2258,UEA2258
2451463,1.53521563584e+12,3U8994,CSC8994
2454528,1.53521564399e+12,3U8234,CSC8234
2454763,1.53521578444e+12,CA4588,CA4588
2454617,1.53521584104e+12,MU2825,CES2825
2454581,1.53521593493e+12,CA4588,CA4588
2454728,1.53521604204e+12,CA4536,CA4536
2422532,1.53521642521e+12,MU2825,CES2825
